,matchid,accountid,win,kills,deaths,assists,totalminionskilled,wardsplaced,totaldamagedealt,magicdamagedealt,physicaldamagedealt,truedamagedealt,damageselfmitigated,damagedealttoobjectives,damagedealttoturrets,totaldamagedealttochampions,magicdamagedealttochampions,physicaldamagedealttochampions,truedamagedealttochampions,totaldamagetaken,physicaldamagetaken,truedamagetaken,totalheal,t2.gameDuration/60,matchRankScore,champName
8483,2695193837,46056123,0,4,5,12,216,18,186903,147096,13092,26713,6096,4229,1445,39126,30352,189,8584,20060,11705,360,2488,40.1167,,Vel'Koz
8484,2695193837,50242298,1,17,8,8,214,9,190992,181456,9536,0,11078,13258,6914,43984,41903,2081,0,26249,14421,2712,2587,40.1167,,Azir
8485,2695193837,217028625,0,0,9,14,34,36,24230,18112,5321,796,36570,2110,558,9546,7990,1299,256,30166,15329,409,3483,40.1167,,Thresh
8486,2695193837,228191374,0,4,8,8,319,17,275464,8521,260798,6144,9600,24285,5075,24372,1193,21620,1557,22351,14742,255,3282,40.1167,,Lucian
8487,2695193837,232843672,0,8,7,10,69,16,155357,16286,128045,11025,38825,10467,2300,15937,1225,12966,1745,34477,21956,501,9663,40.1167,,Jarvan IV
8488,2695193837,242811074,1,7,5,13,48,8,193700,4769,174961,13969,20593,12413,0,22777,2350,19467,959,36239,22778,2500,15670,40.1167,,Kha'Zix
8489,2695193837,243431236,0,6,8,8,240,22,174800,1860,147686,25252,21723,3874,1031,19475,1274,14413,3788,36039,20898,428,10364,40.1167,,Irelia
8490,2695193839,39728696,1,9,6,16,161,13,122793,22897,96072,3822,14392,7364,7364,29522,7847,19838,1836,15924,9896,674,4003,27.9667,,Ezreal
8491,2695193839,39865574,0,0,9,9,55,15,49614,31825,10396,7393,28390,654,126,12771,10964,1807,0,27193,16631,1074,7196,27.9667,,Maokai
8492,2695193839,43501383,0,7,10,11,27,6,111290,9409,96341,5540,22907,9089,2869,17591,1057,15417,1116,33135,21019,616,11089,27.9667,,Xin Zhao
8493,2695193839,46715308,1,7,6,11,137,16,98642,0,97611,1031,10889,5142,5142,18539,0,17507,1031,20426,12928,416,3104,27.9667,,Talon
8494,2695193839,201994515,1,7,5,6,216,8,178467,2339,174805,1322,19184,7897,4452,15958,2339,12875,744,28834,20460,650,12376,27.9667,,Aatrox
8495,2695193839,203700196,0,11,7,7,134,17,94278,13686,75237,5355,15796,848,848,22326,3005,18387,934,24802,12522,1266,3829,27.9667,,Pantheon
8496,2695193839,204174664,0,2,8,5,133,8,67023,1092,65876,54,14352,2373,2373,5463,214,5248,0,22172,9982,2972,3640,27.9667,,Graves
8497,2695193839,211110586,1,11,4,17,73,14,85216,78693,5081,1442,3508,4600,3206,36933,35135,579,1218,12828,5639,246,1898,27.9667,,Xerath
8498,2695193839,241278258,0,6,5,3,182,5,117413,103708,12378,1326,10424,4313,1650,19672,17298,1671,702,26027,17179,957,3051,27.9667,,Corki
8499,2695193839,242741165,1,5,6,10,41,8,105202,29767,63682,11752,27373,17429,3069,13688,3233,8596,1859,23873,16194,766,4301,27.9667,,Poppy
8500,2695193840,31864235,0,2,4,4,16,17,18806,16137,2291,378,6262,387,387,8060,6728,1206,126,12560,8065,204,2039,21.5167,,Ekko
8501,2695193840,44084639,0,7,5,2,23,11,115801,11792,98909,5100,9624,0,0,10469,1103,8769,596,16864,11789,498,7125,21.5167,,Rengar
8502,2695193840,45230299,1,5,1,6,151,13,88940,973,82165,5801,12771,6140,4960,15888,523,11780,3584,17502,12205,336,5335,21.5167,,Fiora
8503,2695193840,48218496,0,0,1,2,163,9,71422,0,71422,0,4749,444,444,2294,0,2294,0,4679,1983,0,612,21.5167,,Draven
8504,2695193840,49744418,0,0,5,1,140,10,221601,10990,55535,155075,13076,2665,2552,8290,3413,4877,0,15446,11258,3196,414,21.5167,,Nasus
8505,2695193840,200206159,1,3,3,3,23,24,36027,29263,6119,644,2216,8182,2435,5742,5305,437,0,7984,4379,104,480,21.5167,,Brand
8506,2695193840,205730674,1,3,2,5,21,9,71151,2144,59205,9801,7198,13651,3278,5336,0,4814,522,14659,10909,28,5669,21.5167,,Kayn
8507,2695193840,208282883,0,2,3,2,164,4,90320,79128,10199,991,5496,2696,1174,9244,8827,416,0,13417,8426,632,1845,21.5167,,Azir
8508,2695193840,212742746,1,2,4,5,139,11,74886,61638,9979,3268,4948,5155,687,6593,6323,269,0,9642,2956,24,1115,21.5167,,Orianna
8509,2695193840,233967184,1,5,1,4,193,9,156652,14485,134681,7485,4211,19032,5625,15129,3427,11275,426,10447,6318,230,1050,21.5167,,Ezreal
8510,2695193842,82208,0,3,6,10,123,5,67789,32672,31182,3935,21548,0,0,8781,4217,4473,90,18235,9564,293,1227,27.6833,,Blitzcrank
8511,2695193842,31741835,0,4,8,10,61,11,44447,22339,18659,3448,28606,0,0,9314,5027,4287,0,21284,11371,1045,3319,27.6833,,Sejuani
8512,2695193842,202324905,0,3,9,6,177,8,100930,3192,97125,612,7880,1127,160,11089,581,10429,78,20167,13173,569,2402,27.6833,,Lucian
8513,2695193842,213436311,0,2,7,9,74,4,102626,74303,22728,5594,26412,0,0,7665,5726,1496,442,24643,17544,386,5132,27.6833,,Rammus
8514,2695193842,218464073,1,4,5,19,19,16,19873,11190,8520,162,15294,2081,1540,11450,7255,4194,0,16353,12714,64,2870,27.6833,,Thresh
8515,2695193842,222385666,1,8,5,9,155,6,109982,0,108691,1291,16619,7968,4185,16839,0,16611,228,17272,13424,90,1597,27.6833,,Riven
8516,2695193842,223158715,1,9,6,9,29,8,140475,51424,75108,13941,21466,26186,888,18640,8380,8907,1352,27245,21728,164,7462,27.6833,,Shyvana
8517,2695193842,232852341,1,9,4,10,121,11,114411,1740,107046,5624,6377,12269,6862,17237,1440,14856,940,14313,10076,126,2762,27.6833,,Ashe
8518,2695193842,233189194,0,10,8,3,137,13,82152,0,82072,80,9640,769,0,13922,0,13842,80,18156,11295,225,2285,27.6833,,Talon
8519,2695193842,237858109,1,8,3,14,172,12,110929,100671,9531,726,5289,4495,2878,20214,19184,1030,0,8486,6855,246,78,27.6833,,Malzahar
8520,2695193843,34742001,0,20,9,5,72,16,185432,2911,174753,7767,41275,13707,865,29186,238,26432,2514,38021,17826,1595,9026,35.0833,,Vi
8521,2695193843,37704567,1,18,5,16,207,12,221545,199301,14813,7430,17637,20453,6318,56947,54445,1266,1235,39553,29129,744,37495,35.0833,,Vladimir
8522,2695193843,44436209,0,6,8,9,217,17,177499,158153,19344,0,28783,7868,4899,22213,20834,1378,0,24934,10862,788,1676,35.0833,,Diana
8523,2695193843,44682729,1,10,8,12,233,12,197809,17201,173995,6612,12667,9333,5829,33066,6154,25432,1479,23950,18317,626,2263,35.0833,,Ezreal
8524,2695193843,47270299,0,6,13,12,150,7,132322,12263,120058,0,7612,3481,1420,27082,3493,23588,0,30731,8429,781,6508,35.0833,,Jhin
8525,2695193843,201629910,1,1,10,17,34,23,51287,48138,2679,469,9410,468,468,11485,10514,501,469,22285,13890,2758,1955,35.0833,,Lissandra
8526,2695193843,204650325,0,2,8,21,50,20,28601,12423,10495,5683,48315,424,352,8755,5719,3035,0,30411,12584,1475,2921,35.0833,,Leona
8527,2695193843,214429945,1,4,12,16,20,9,84380,51069,26260,7050,22989,6483,2068,16207,12179,2651,1376,32585,21370,468,9554,35.0833,,Blitzcrank
8528,2695193843,220717228,1,12,6,8,276,13,229764,4377,216536,8850,59553,15496,11430,33656,4377,22036,7242,38959,23644,414,4213,35.0833,,Garen
8529,2695193843,226437569,0,7,7,9,167,9,163071,33682,121844,7545,44189,16046,10917,31838,13133,18208,496,52575,25425,7162,2474,35.0833,,Nasus
8530,2695193845,34023270,1,9,3,5,192,9,153545,7920,143732,1892,6159,12702,6883,22544,2198,19971,374,14247,5773,716,1043,31.3667,,Lucian
8531,2695193845,45167199,0,4,5,6,209,17,139732,17775,116686,5269,12576,5810,4177,19981,5757,13869,354,20242,13077,603,974,31.3667,,Ezreal
8532,2695193845,50929550,1,3,4,16,40,5,33442,17474,9519,6447,32213,1453,730,13609,10778,2087,743,18870,9542,3407,4405,31.3667,,Nautilus
8533,2695193845,51200404,0,4,4,3,190,18,138197,1917,124072,12207,23531,2975,1663,15167,1119,10606,3440,27700,21560,809,4826,31.3667,,Fiora
8534,2695193845,206795612,0,5,3,6,150,9,115576,98607,13691,3277,15502,602,602,16249,14991,1102,155,24520,19077,521,6401,31.3667,,Ryze
8535,2695193845,210327474,1,1,7,14,159,14,115562,8674,104390,2498,20128,4701,3798,19845,2288,17302,254,25654,14622,2707,3480,31.3667,,Gnar
8536,2695193845,211968140,0,3,6,6,43,7,114641,44856,62087,7697,35943,3344,136,9606,3528,4242,1835,31596,23402,1363,6278,31.3667,,Skarner
8537,2695193845,220443480,1,6,3,5,56,11,150871,53815,88638,8417,20494,12541,3801,11829,6603,4700,525,31026,22461,1695,17505,31.3667,,Warwick
8538,2695193845,233821371,1,7,2,14,180,1,158647,24475,121262,12909,5727,14644,5423,31246,3864,25158,2223,13296,7853,539,3403,31.3667,,Twitch
8539,2695193845,241828083,0,3,8,8,22,20,30079,24876,3430,1772,9683,2115,1901,8298,6449,576,1272,16746,11559,821,24799,31.3667,,Soraka
8540,2695193847,32147524,1,2,3,7,29,5,122197,53566,62596,6033,22192,8083,1092,7666,2636,4484,544,29792,20609,1026,5811,26.55,,Sejuani
8541,2695193847,33070663,0,5,10,4,141,9,104187,1379,98229,4578,18734,3535,3495,10542,837,7821,1883,30871,18052,708,5015,26.55,,Fiora
8542,2695193847,35487582,1,9,0,9,144,7,111312,97636,13212,464,6399,7919,2615,23484,22419,1065,0,10122,4310,605,1446,26.55,,Orianna
8543,2695193847,42011977,1,9,3,5,219,10,173148,16662,152364,4122,8262,30902,15402,21601,2701,18178,722,16711,11497,1226,1768,26.55,,Jayce
8544,2695193847,42954080,0,0,4,9,151,10,86942,960,77837,8144,7746,841,658,13579,308,10611,2659,17592,11698,522,4618,26.55,,Twitch
8545,2695193847,47146531,1,6,4,4,152,14,101798,25273,72296,4228,6110,17349,3164,19925,5024,14580,321,14137,9493,977,2796,26.55,,Ezreal
8546,2695193847,49254441,1,2,4,9,29,24,19774,8915,5239,5619,20517,2788,685,5137,4117,1020,0,19819,10857,2023,7309,26.55,,Alistar
8547,2695193847,200274292,0,5,2,5,54,15,117637,25345,82537,9754,17336,1698,885,9026,878,7900,248,23325,15035,141,5903,26.55,,Lee Sin
8548,2695193847,201140121,0,1,2,10,5,24,13535,8961,4574,0,5322,43,0,7136,5283,1852,0,9286,5969,90,7371,26.55,,Nami
8549,2695193847,213798160,0,3,10,4,130,9,90358,77695,8165,4497,4865,642,642,19744,18029,645,1068,18485,7509,126,88,26.55,,Brand
8550,2695193853,32843277,1,5,2,12,178,13,103964,12933,84746,6285,6542,9298,3747,16027,1896,14130,0,13102,8269,100,4234,32.2,,Draven
8551,2695193853,36400348,0,3,4,2,227,11,110202,7834,99730,2637,8425,2514,1480,20808,2655,18152,0,10805,5732,917,2429,32.2,,Miss Fortune
8552,2695193853,45151446,1,8,4,11,208,15,146236,82097,19192,44946,6449,6505,6031,28578,17560,1672,9345,17638,7150,503,5843,32.2,,Ahri
8553,2695193853,202326959,0,1,5,4,106,22,32352,6179,11437,14735,34864,1937,477,6249,3971,2278,0,17262,10668,1560,1814,32.2,,Leona
8554,2695193853,205542206,1,1,3,20,52,20,30610,19568,11042,0,19722,1968,1662,7894,6325,1568,0,16694,10679,2425,4498,32.2,,Thresh
8555,2695193853,214828397,1,2,1,18,54,8,135918,55844,71203,8870,28886,5592,1313,10738,4520,4662,1554,31472,22011,1786,8194,32.2,,Sejuani
8556,2695193853,216707714,0,0,9,2,184,1,113058,757,102152,10149,24896,2917,2917,14581,662,8888,5030,28872,14940,2752,2810,32.2,,Olaf
8557,2695193853,218395816,1,14,1,8,209,8,167214,25055,141529,630,20289,16009,13479,25568,8412,16976,180,28030,17795,3654,2631,32.2,,Jax
8558,2695193853,230138591,0,4,6,2,28,17,121610,14845,99783,6981,27069,2345,0,8734,640,6654,1439,25948,17933,1566,9509,32.2,,Jarvan IV
8559,2695193853,235627143,0,3,6,2,254,7,164896,145597,19298,0,15713,619,619,22786,22148,638,0,31223,12937,4283,18378,32.2,,Vladimir
8560,2695193854,35159213,0,0,4,1,15,13,9093,5941,3151,0,11324,114,114,5342,4505,836,0,12192,6648,892,3522,25.5,,Rakan
8561,2695193854,36264639,1,13,4,5,6,13,116878,27263,82721,6894,14910,8567,1777,16923,5050,10342,1530,24740,21038,793,9854,25.5,,Jax
8562,2695193854,48324635,1,1,0,12,7,33,16529,13336,3192,0,4007,3039,2504,8204,7146,1057,0,8140,4966,478,5468,25.5,,Janna
8563,2695193854,206052526,0,2,5,4,197,9,120069,82278,36303,1488,20695,8583,4525,9866,8083,1782,0,14928,7490,1844,1133,25.5,,Malphite
8564,2695193854,207449594,1,3,2,5,115,9,61517,15119,43209,3188,3722,2345,2345,11657,1259,8924,1472,9193,5383,709,1859,25.5,,Vayne
8565,2695193854,223284756,0,5,5,1,36,10,124257,6948,105492,11816,16549,21390,0,7086,462,6001,622,25296,19121,1161,8878,25.5,,Nocturne
8566,2695193854,227651810,1,3,3,6,182,7,104761,3423,85617,15720,12878,8624,7109,10531,2237,6010,2283,18953,12241,1272,4934,25.5,,Irelia
8567,2695193854,229003491,0,2,5,5,129,10,81835,2870,70475,8490,6676,512,127,15341,307,14432,602,12245,5870,678,1463,25.5,,Zed
8568,2695193854,232230228,1,5,1,9,169,12,107860,99045,8694,120,5689,6122,3133,11263,10621,545,96,12060,9907,693,1508,25.5,,Aurelion Sol
8569,2695193854,234506469,0,1,6,0,153,6,82139,308,68157,13673,6474,1780,1780,9696,308,7666,1721,15774,8335,807,2729,25.5,,Twitch
8570,2695193855,35004426,1,6,2,5,15,8,96956,50842,41141,4972,19587,7223,1344,8622,4475,3589,557,15605,9110,1026,5145,21.4333,,Ornn
8571,2695193855,35637062,0,2,4,3,158,8,99139,83481,7411,8247,4264,256,256,12400,9321,1093,1985,9410,7055,209,573,21.4333,,Zoe
8572,2695193855,39657140,0,1,5,2,18,5,66120,34241,20753,11124,21851,11686,46,6572,3953,1834,784,14867,12142,472,3618,21.4333,,Nautilus
8573,2695193855,50999907,1,3,2,2,137,6,57094,2437,54141,515,3365,138,138,4765,78,4172,515,8653,2343,873,373,21.4333,,Zed
8574,2695193855,208179576,0,1,3,1,119,4,62795,16807,41344,4643,5396,1497,1497,9546,4317,3325,1903,8416,6615,150,3160,21.4333,,Kog'Maw
8575,2695193855,209879269,1,1,0,4,37,10,9113,5948,3165,0,5798,881,881,3843,2473,1369,0,7853,3711,329,294,21.4333,,Blitzcrank
8576,2695193855,211136710,0,1,2,1,36,16,17041,11844,5057,139,4920,430,430,3903,2768,996,139,6665,5080,50,1826,21.4333,,Janna
8577,2695193855,214865462,1,7,1,5,184,4,136858,1948,132844,2065,14010,4876,4876,23671,1144,20906,1621,17117,7339,3527,5415,21.4333,,Illaoi
8578,2695193855,219443089,1,1,2,4,175,6,90346,15711,57061,17573,5533,4296,4296,3904,383,3080,440,8058,3640,560,4063,21.4333,,Vayne
8579,2695193855,243466036,0,2,4,1,56,6,46420,30326,10105,5988,8879,0,0,5197,3785,542,868,16642,12990,2411,8832,21.4333,,Zac
8580,2695193857,34110545,1,2,4,27,65,19,48104,31459,15198,1446,28606,6212,4100,13998,11682,1564,752,22030,9587,518,1754,30.9333,,Thresh
8581,2695193857,38794204,1,15,6,6,186,15,189122,9939,174388,4794,27901,7717,3134,32528,2528,28482,1518,26386,11698,884,5170,30.9333,,Yasuo
8582,2695193857,42850166,1,8,4,11,25,11,106752,1980,95371,9400,37386,20779,5490,12528,0,10755,1773,29447,15464,715,12780,30.9333,,Udyr
8583,2695193857,43235396,0,9,11,13,107,10,99295,94754,4457,84,50155,2103,391,30907,29785,1038,84,35840,24296,4480,316,30.9333,,Singed
8584,2695193857,202322363,0,8,11,12,116,9,136159,19203,113546,3410,12339,4386,3624,31038,3746,25663,1628,23148,18832,1108,3741,30.9333,,Caitlyn
8585,2695193857,205776483,0,8,8,13,49,9,127628,64842,49052,13734,43563,11423,493,22251,13154,7516,1580,27302,17765,3405,4096,30.9333,,Ornn
8586,2695193857,219518784,1,10,8,15,157,9,108415,1440,95746,11228,32750,6787,4441,22534,1170,14741,6621,35668,19419,974,13616,30.9333,,Fiora
8587,2695193857,221841474,1,10,12,13,139,9,115847,45357,67695,2793,14034,6000,6000,23636,6766,14982,1888,26515,12391,424,8859,30.9333,,Tristana
8588,2695193857,221853743,0,5,8,14,47,9,31072,22573,8358,140,11878,2077,1375,10472,8568,1763,140,20058,15323,1448,12194,30.9333,,Sona
8589,2695193857,237232841,0,4,7,6,110,14,81830,71477,10269,84,17829,7381,3890,13540,11317,2139,84,25212,19853,2109,5221,30.9333,,Ekko
8590,2695193859,32393436,0,2,3,10,177,8,93977,83695,6920,3360,26692,6797,1478,9169,8726,443,0,22269,14470,1753,114,23.6167,,Singed
8591,2695193859,33177687,1,2,4,16,150,18,73741,58541,13716,1483,6140,5516,2149,11719,10735,983,0,12421,3988,359,2384,23.6167,,Karma
8592,2695193859,34976884,0,6,8,6,32,16,108287,3860,85676,18750,13216,16473,0,9983,0,7986,1997,27135,19761,758,9461,23.6167,,Rek'Sai
8593,2695193859,38702171,0,8,6,7,151,10,96567,86875,9692,0,4401,4932,1866,22703,21776,926,0,13038,8528,398,915,23.6167,,Ziggs
8594,2695193859,48724929,0,1,6,11,61,30,21320,9378,5513,6428,28279,1191,473,7039,5820,1218,0,19757,10868,967,3917,23.6167,,Tahm Kench
8595,2695193859,201645083,1,12,5,10,149,17,107394,28647,71115,7632,9208,15655,7241,20320,3012,14756,2551,16043,6552,167,5833,23.6167,,Vayne
8596,2695193859,207470259,1,2,5,10,151,10,76132,37021,39110,0,18765,1846,1846,10981,7462,3518,0,14685,8236,1313,1030,23.6167,,Ornn
8597,2695193859,207739616,1,16,3,8,64,29,146839,4815,135758,6266,11691,12922,7089,26683,793,24188,1702,18388,9661,396,6975,23.6167,,Graves
8598,2695193859,214502494,1,0,7,21,48,22,19637,12965,6236,436,16140,2427,1144,6693,5104,1153,436,18204,8054,152,2501,23.6167,,Thresh
8599,2695193859,238916854,0,7,9,4,144,19,87031,21999,63969,1062,8936,4720,4720,16083,3068,12624,390,15887,11809,812,3448,23.6167,,Tristana
8600,2695193864,32186694,0,8,10,14,206,11,138528,14570,119314,4643,13910,8902,4873,29779,3854,25033,890,25129,20309,394,2876,35.4167,,Miss Fortune
8601,2695193864,34934824,1,15,8,10,185,13,168909,2574,149001,17333,15114,19090,6699,30133,1106,22980,6046,27518,19279,468,3625,35.4167,,Vayne
8602,2695193864,35123750,1,6,7,18,168,12,125481,86690,36797,1994,42161,3065,2791,23276,18214,4578,484,25455,13801,1026,4287,35.4167,,Malphite
8603,2695193864,45722246,0,4,8,25,58,31,37358,16253,9429,11675,55179,2631,663,12873,10038,2486,348,25912,17660,3223,7586,35.4167,,Leona
8604,2695193864,50460423,1,3,7,27,52,31,31339,8006,15912,7420,61229,1656,914,13607,6151,7187,268,32531,21310,1121,11401,35.4167,,Shen
8605,2695193864,206244548,1,5,12,14,222,10,198077,19438,176384,2254,24439,6954,4155,21292,1618,17952,1722,31661,22360,558,3010,35.4167,,Yasuo
8606,2695193864,210738649,1,22,9,18,74,13,204392,8559,184982,10851,32824,17693,6006,41505,1522,39509,474,42757,24131,824,14160,35.4167,,Rengar
8607,2695193864,220227400,0,9,14,16,118,12,87169,72717,13886,566,25368,3621,2560,35270,31861,2843,566,39878,31722,1465,4385,35.4167,,Kassadin
8608,2695193864,231594259,0,11,10,18,104,4,191742,19194,163327,9220,40703,8535,1584,25325,1745,22490,1090,36527,27411,2633,6996,35.4167,,Jarvan IV
8609,2695193864,242863646,0,10,9,9,204,13,153898,21457,127648,4792,26308,12413,4379,28156,5340,21712,1103,28338,18656,1279,2812,35.4167,,Jayce
8610,2695193868,32880769,0,6,2,2,132,10,199939,91115,82393,26429,38595,21497,1614,15391,7090,7817,483,35122,29613,808,13661,31.7667,,Shyvana
8611,2695193868,33133303,0,3,11,1,97,3,72020,1882,65510,4627,26818,2413,2413,8788,1726,6809,252,27866,23477,770,498,31.7667,,Garen
8612,2695193868,39822306,0,6,7,8,168,12,105227,19176,85163,888,12444,3444,1766,20676,4560,15874,241,16781,9976,268,3095,31.7667,,Ezreal
8613,2695193868,51287810,0,2,4,11,64,11,49061,21988,19937,7136,44259,1889,1164,11949,7824,4125,0,20321,13598,499,6403,31.7667,,Nautilus
8614,2695193868,203024905,1,4,5,10,169,9,106074,36314,68190,1570,9139,15560,8963,14457,5509,8948,0,14746,6248,967,6151,31.7667,,Tristana
8615,2695193868,210910849,1,13,8,1,211,7,196318,59322,135411,1584,16884,7401,2907,30831,6265,23390,1176,20365,9987,1132,4448,31.7667,,Yasuo
8616,2695193868,219040759,0,11,8,7,135,14,99303,83303,12737,3261,9110,1838,1838,24457,19599,2097,2761,22019,16341,766,4754,31.7667,,Zoe
8617,2695193868,219779450,1,2,4,15,82,20,37067,19134,12327,5606,43953,1941,1941,14206,9609,4597,0,23624,14967,282,3451,31.7667,,Leona
8618,2695193868,232212508,1,4,7,10,46,27,143736,5109,125973,12653,10420,11658,3300,20490,769,18079,1641,25900,14657,490,8603,31.7667,,Quinn
8619,2695193868,232874891,1,9,4,5,185,8,183291,39182,142238,1870,26678,20435,10583,22202,3046,18862,294,34627,26182,867,11786,31.7667,,Tryndamere
8620,2695193871,33133014,1,10,5,24,318,15,336568,47275,271420,17872,16823,19882,8553,55159,7645,45476,2037,31624,17749,1250,8403,41.9667,,Sivir
8621,2695193871,33615779,0,7,14,13,270,17,286232,4379,277861,3992,23412,15515,4677,37222,820,35285,1117,36847,26675,4446,7563,41.9667,,Draven
8622,2695193871,34993930,0,16,8,9,322,16,275734,251211,18647,5875,24273,6978,6978,44104,41398,1325,1380,32612,22797,2156,2821,41.9667,,Malzahar
8623,2695193871,36678397,1,12,9,8,90,20,220141,11977,195592,12572,24378,23205,5662,27857,1830,23983,2043,38755,20981,1189,11369,41.9667,,Nocturne
8624,2695193871,49946706,0,5,11,15,49,6,158278,14685,111314,32278,58060,13046,2910,17475,1491,13400,2584,43990,28841,2260,8978,41.9667,,Jarvan IV
8625,2695193871,202729358,1,7,11,13,180,17,122187,87951,31871,2365,20359,2227,567,19553,17388,2164,0,42052,20330,1568,4930,41.9667,,Fizz
8626,2695193871,214415520,1,3,5,33,58,36,45982,23472,12783,9726,63023,7089,1598,14964,11513,2730,719,38738,12909,2263,11895,41.9667,,Braum
8627,2695193871,228597068,1,19,6,13,319,13,295621,3813,273991,17817,52670,12767,10500,49462,2571,32540,14349,48511,25015,4312,16419,41.9667,,Fiora
8628,2695193871,231837297,0,8,9,16,210,10,198730,153977,33761,10991,91765,14202,4383,33458,28993,3450,1014,57989,38635,9319,22140,41.9667,,Maokai
8629,2695193871,240788971,0,0,9,23,32,34,45528,35878,5556,4092,27393,1975,930,20362,14448,1821,4092,27898,19545,1354,13175,41.9667,,Janna
8630,2695193874,33042349,1,14,5,19,99,26,252344,54712,174467,23164,63753,36442,5907,35313,6003,26534,2775,66878,38725,2802,21120,40.4833,,Hecarim
8631,2695193874,37519257,1,6,4,16,277,17,251880,3728,239275,8876,7803,32605,15230,28959,3375,24840,744,18574,7019,644,4952,40.4833,,Ashe
8632,2695193874,39808234,0,2,11,7,15,40,24563,18016,3535,3011,14652,4495,774,9337,8576,760,0,24430,12401,1965,6876,40.4833,,Janna
8633,2695193874,204160942,1,7,18,8,198,16,179995,4186,151308,24500,39435,11233,3940,20381,2303,14447,3630,57333,36353,1920,10569,40.4833,,Irelia
8634,2695193874,205658298,1,5,5,27,18,46,24727,19747,2469,2510,7857,1208,631,8098,6163,357,1578,16984,6930,802,46412,40.4833,,Soraka
8635,2695193874,207831300,0,3,14,10,216,12,250742,222665,16194,11882,12905,16128,13106,35370,33753,984,632,30865,11566,947,1631,40.4833,,Ziggs
8636,2695193874,215197960,0,8,18,7,71,9,167441,61811,96161,9468,46712,13474,419,33617,17570,13416,2630,71024,44345,3652,21406,40.4833,,Warwick
8637,2695193874,215448926,0,8,5,9,300,24,265532,53404,206937,5190,12674,5539,4672,48475,14446,33474,555,26882,12377,1909,3596,40.4833,,Ezreal
8638,2695193874,221661111,1,23,2,14,171,19,175022,156972,13062,4986,15303,9523,5623,58243,55009,1014,2220,27782,11207,1052,1133,40.4833,,Annie
8639,2695193874,233790559,0,13,7,1,188,10,148978,1753,142402,4823,18262,16290,9760,20715,857,16453,3403,26701,12950,2473,5062,40.4833,,Fiora
